date;salesAmount;promotionYes;bridgeDayYes;publicHolidayYes;seasonCode;seasonName;calendarWeek;newSnowCode;newSnowDescription;rainCode;rainDescription;sunshineCode;sunShineDescription;temperaturCode;temperatureDescription;shopsClosedYes;weekdayCode;weekDayDescription 
2015-10-11;886;0;0;0;3;Herbst;41;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;1;1;Sonntag
2015-10-12;6529;0;0;0;3;Herbst;42;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;2;Montag
2015-10-13;5731;0;0;0;3;Herbst;42;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;3;Dienstag
2015-10-14;6352;0;0;0;3;Herbst;42;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2015-10-15;6446;0;0;0;3;Herbst;42;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2015-10-16;8380;0;0;0;3;Herbst;42;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2015-10-17;11449;0;0;0;3;Herbst;42;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;7;Samstag
2015-10-18;1471;0;0;0;3;Herbst;42;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2015-10-19;8346;0;0;0;3;Herbst;43;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;2;Montag
2015-10-20;13533;1;0;0;3;Herbst;43;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2015-10-21;13733;1;0;0;3;Herbst;43;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2015-10-22;12560;1;0;0;3;Herbst;43;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2015-10-23;17941;1;0;0;3;Herbst;43;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;3;Mittel;0;6;Freitag
2015-10-24;21831;1;0;0;3;Herbst;43;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;7;Samstag
2015-10-25;2331;1;0;0;3;Herbst;43;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;1;1;Sonntag
2015-10-26;15006;1;0;0;3;Herbst;44;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;2;Montag
2015-10-27;7641;0;0;0;3;Herbst;44;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;3;Dienstag
2015-10-28;6935;0;0;0;3;Herbst;44;0;kein Schnee;4;feuchter als Mittel;5;viel mehr als Mittel;3;Mittel;0;4;Mittwoch
2015-10-29;6572;0;0;0;3;Herbst;44;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;3;Mittel;0;5;Donnerstag
2015-10-30;9030;0;0;0;3;Herbst;44;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;3;Mittel;0;6;Freitag
2015-10-31;12766;0;0;0;3;Herbst;44;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;3;Mittel;0;7;Samstag
2015-11-01;1559;0;0;0;3;Herbst;44;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;1;1;Sonntag
2015-11-02;8225;0;0;0;3;Herbst;45;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;2;Montag
2015-11-03;6669;0;0;0;3;Herbst;45;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;3;Dienstag
2015-11-04;6892;0;0;0;3;Herbst;45;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;4;Mittwoch
2015-11-05;7003;0;0;0;3;Herbst;45;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;5;Donnerstag
2015-11-06;10202;0;0;0;3;Herbst;45;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;6;Freitag
2015-11-07;13407;0;0;0;3;Herbst;45;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2015-11-08;1592;0;0;0;3;Herbst;45;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2015-11-09;8856;0;0;0;3;Herbst;46;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;2;Montag
2015-11-10;7159;0;0;0;3;Herbst;46;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;3;Dienstag
2015-11-11;6706;0;0;0;3;Herbst;46;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;4;Mittwoch
2015-11-12;7110;0;0;0;3;Herbst;46;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;3;Mittel;0;5;Donnerstag
2015-11-13;9953;0;0;0;3;Herbst;46;0;kein Schnee;3;Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;6;Freitag
2015-11-14;14246;0;0;0;3;Herbst;46;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2015-11-15;1604;0;0;0;3;Herbst;46;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2015-11-16;8004;0;0;0;3;Herbst;47;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;2;Montag
2015-11-17;15451;1;0;0;3;Herbst;47;0;kein Schnee;4;feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;3;Dienstag
2015-11-18;13188;1;0;0;3;Herbst;47;0;kein Schnee;3;Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2015-11-19;11423;1;0;0;3;Herbst;47;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2015-11-20;15926;1;0;0;3;Herbst;47;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;0;6;Freitag
2015-11-21;23632;1;0;0;3;Herbst;47;0;kein Schnee;4;feuchter als Mittel;3;Mittel;2;kaelter als Mittel;0;7;Samstag
2015-11-22;2097;1;0;0;3;Herbst;47;0;kein Schnee;4;feuchter als Mittel;3;Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2015-11-23;14063;1;0;0;3;Herbst;48;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;2;Montag
2015-11-24;7023;0;0;0;3;Herbst;48;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2015-11-25;6464;0;0;0;3;Herbst;48;2;mehr als 1 cm Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2015-11-26;5190;0;0;0;3;Herbst;48;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2015-11-27;7574;0;0;0;3;Herbst;48;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2015-11-28;10563;0;0;0;3;Herbst;48;0;kein Schnee;4;feuchter als Mittel;3;Mittel;1;viel kaelter als Mittel;0;7;Samstag
2015-11-29;1569;0;0;0;3;Herbst;48;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;1;1;Sonntag
2015-11-30;8062;0;0;0;3;Herbst;49;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;5;viel waermer als Mittel;0;2;Montag
2015-12-01;5808;0;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;0;3;Dienstag
2015-12-02;6580;0;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;4;Mittwoch
2015-12-03;6620;0;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;3;Mittel;0;5;Donnerstag
2015-12-04;9463;0;0;0;4;Winter;49;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;6;Freitag
2015-12-05;12367;0;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;7;Samstag
2015-12-06;1580;0;0;0;4;Winter;49;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;1;1;Sonntag
2015-12-07;7689;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;2;Montag
2015-12-08;6971;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;3;Dienstag
2015-12-09;7223;0;0;0;4;Winter;50;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;4;waermer als Mittel;0;4;Mittwoch
2015-12-10;7223;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;3;Mittel;0;5;Donnerstag
2015-12-11;10293;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;6;Freitag
2015-12-12;13630;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;7;Samstag
2015-12-13;1749;0;0;0;4;Winter;50;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;1;1;Sonntag
2015-12-14;7767;0;0;0;4;Winter;51;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;2;Montag
2015-12-15;5738;0;0;0;4;Winter;51;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;3;Dienstag
2015-12-16;5411;0;0;0;4;Winter;51;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2015-12-17;5581;0;0;0;4;Winter;51;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2015-12-18;7181;0;0;0;4;Winter;51;0;kein Schnee;4;feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;6;Freitag
2015-12-19;10409;0;0;0;4;Winter;51;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;4;waermer als Mittel;0;7;Samstag
2015-12-20;1923;0;0;0;4;Winter;51;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;1;1;Sonntag
2015-12-21;7569;0;0;0;4;Winter;52;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;0;2;Montag
2015-12-22;8378;0;0;0;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;3;Dienstag
2015-12-23;16652;0;0;0;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2015-12-24;13378;0;0;1;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;1;5;Donnerstag
2015-12-25;884;0;0;1;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;1;6;Freitag
2015-12-26;1850;0;0;1;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;1;7;Samstag
2015-12-27;2473;0;0;0;4;Winter;52;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;1;1;Sonntag
2015-12-28;9763;0;0;0;4;Winter;53;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;2;Montag
2015-12-29;7202;0;0;0;4;Winter;53;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;3;Dienstag
2015-12-30;12020;0;0;0;4;Winter;53;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;4;Mittwoch
2015-12-31;13854;0;0;1;4;Winter;53;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;1;5;Donnerstag
2016-01-01;971;0;0;1;4;Winter;53;0;kein Schnee;3;Mittel;1;viel weniger als Mittel;4;waermer als Mittel;1;6;Freitag
2016-01-02;9340;0;0;0;4;Winter;53;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;7;Samstag
2016-01-03;2172;0;0;0;4;Winter;53;0;kein Schnee;3;Mittel;4;mehr als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2016-01-04;11890;0;0;0;4;Winter;1;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;4;waermer als Mittel;0;2;Montag
2016-01-05;22118;1;0;0;4;Winter;1;0;kein Schnee;4;feuchter als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;3;Dienstag
2016-01-06;17735;1;0;0;4;Winter;1;0;kein Schnee;4;feuchter als Mittel;3;Mittel;4;waermer als Mittel;0;4;Mittwoch
2016-01-07;16952;1;0;0;4;Winter;1;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;3;Mittel;0;5;Donnerstag
2016-01-08;24875;1;0;0;4;Winter;1;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;6;Freitag
2016-01-09;32034;1;0;0;4;Winter;1;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;0;7;Samstag
2016-01-10;3172;1;0;0;4;Winter;1;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;1;1;Sonntag
2016-01-11;11427;1;0;0;4;Winter;2;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;2;Montag
2016-01-12;6178;0;0;0;4;Winter;2;0;kein Schnee;5;viel feuchter als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;3;Dienstag
2016-01-13;8048;0;0;0;4;Winter;2;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;0;4;Mittwoch
2016-01-14;8709;0;0;0;4;Winter;2;0;kein Schnee;3;Mittel;3;Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2016-01-15;12700;0;0;0;4;Winter;2;1;weniger als 1 cm Schnee;3;Mittel;3;Mittel;2;kaelter als Mittel;0;6;Freitag
2016-01-16;17792;0;0;0;4;Winter;2;2;mehr als 1 cm Schnee;3;Mittel;3;Mittel;2;kaelter als Mittel;0;7;Samstag
2016-01-17;1930;0;0;0;4;Winter;2;1;weniger als 1 cm Schnee;2;trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2016-01-18;10749;0;0;0;4;Winter;3;1;weniger als 1 cm Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;2;Montag
2016-01-19;8615;0;0;0;4;Winter;3;1;weniger als 1 cm Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2016-01-20;8512;0;0;0;4;Winter;3;2;mehr als 1 cm Schnee;2;trockener als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2016-01-21;8805;0;0;0;4;Winter;3;2;mehr als 1 cm Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2016-01-22;12532;0;0;0;4;Winter;3;2;mehr als 1 cm Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2016-01-23;18606;0;0;0;4;Winter;3;2;mehr als 1 cm Schnee;3;Mittel;4;mehr als Mittel;3;Mittel;0;7;Samstag
2016-01-24;1530;0;0;0;4;Winter;3;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;3;Mittel;1;1;Sonntag
2016-01-25;11299;0;0;0;4;Winter;4;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;2;Montag
2016-01-26;20134;1;0;0;4;Winter;4;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;3;Dienstag
2016-01-27;17310;1;0;0;4;Winter;4;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2016-01-28;17096;1;0;0;4;Winter;4;0;kein Schnee;2;trockener als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
2016-01-29;23329;1;0;0;4;Winter;4;0;kein Schnee;3;Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;6;Freitag
2016-01-30;30726;1;0;0;4;Winter;4;0;kein Schnee;5;viel feuchter als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2016-01-31;2811;1;0;0;4;Winter;4;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2016-02-01;18974;1;0;0;4;Winter;5;0;kein Schnee;4;feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;2;Montag
2016-02-02;8530;0;0;0;4;Winter;5;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;5;viel waermer als Mittel;0;3;Dienstag
2016-02-03;8060;0;0;0;4;Winter;5;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2016-02-04;7369;0;0;0;4;Winter;5;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;5;Donnerstag
2016-02-05;11204;0;0;0;4;Winter;5;0;kein Schnee;4;feuchter als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;6;Freitag
2016-02-06;15429;0;0;0;4;Winter;5;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;7;Samstag
2016-02-07;1652;0;0;0;4;Winter;5;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;4;waermer als Mittel;1;1;Sonntag
2016-02-08;9786;0;0;0;4;Winter;6;0;kein Schnee;4;feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;2;Montag
2016-02-09;8033;0;0;0;4;Winter;6;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;0;3;Dienstag
2016-02-10;8045;0;0;0;4;Winter;6;1;weniger als 1 cm Schnee;4;feuchter als Mittel;3;Mittel;3;Mittel;0;4;Mittwoch
2016-02-11;7470;0;0;0;4;Winter;6;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;4;waermer als Mittel;0;5;Donnerstag
2016-02-12;10509;0;0;0;4;Winter;6;0;kein Schnee;5;viel feuchter als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;6;Freitag
2016-02-13;14594;0;0;0;4;Winter;6;0;kein Schnee;5;viel feuchter als Mittel;3;Mittel;5;viel waermer als Mittel;0;7;Samstag
2016-02-14;1297;0;0;0;4;Winter;6;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2016-02-15;9051;0;0;0;4;Winter;7;0;kein Schnee;3;Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;2;Montag
2016-02-16;15251;1;0;0;4;Winter;7;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;0;3;Dienstag
2016-02-17;14850;1;0;0;4;Winter;7;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;3;Mittel;0;4;Mittwoch
2016-02-18;12983;1;0;0;4;Winter;7;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;4;waermer als Mittel;0;5;Donnerstag
2016-02-19;17991;1;0;0;4;Winter;7;0;kein Schnee;3;Mittel;3;Mittel;3;Mittel;0;6;Freitag
2016-02-20;25577;1;0;0;4;Winter;7;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;4;waermer als Mittel;0;7;Samstag
2016-02-21;2471;1;0;0;4;Winter;7;0;kein Schnee;3;Mittel;4;mehr als Mittel;5;viel waermer als Mittel;1;1;Sonntag
2016-02-22;16128;1;0;0;4;Winter;8;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;5;viel waermer als Mittel;0;2;Montag
2016-02-23;7021;0;0;0;4;Winter;8;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;5;viel waermer als Mittel;0;3;Dienstag
2016-02-24;6590;0;0;0;4;Winter;8;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;3;Mittel;0;4;Mittwoch
2016-02-25;6771;0;0;0;4;Winter;8;2;mehr als 1 cm Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2016-02-26;9181;0;0;0;4;Winter;8;2;mehr als 1 cm Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;6;Freitag
2016-02-27;14347;0;0;0;4;Winter;8;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;7;Samstag
2016-02-28;1982;0;0;0;4;Winter;8;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;4;waermer als Mittel;1;1;Sonntag
2016-02-29;9720;0;0;0;4;Winter;9;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;0;2;Montag
2016-03-01;7733;0;0;0;1;Fruehling;9;2;mehr als 1 cm Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2016-03-02;7279;0;0;0;1;Fruehling;9;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;4;Mittwoch
2016-03-03;7156;0;0;0;1;Fruehling;9;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;5;Donnerstag
2016-03-04;10076;0;0;0;1;Fruehling;9;0;kein Schnee;4;feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;6;Freitag
2016-03-05;14850;0;0;0;1;Fruehling;9;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;1;viel kaelter als Mittel;0;7;Samstag
2016-03-06;2005;0;0;0;1;Fruehling;9;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;1;1;Sonntag
2016-03-07;10035;0;0;0;1;Fruehling;10;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;1;viel kaelter als Mittel;0;2;Montag
2016-03-08;18243;1;0;0;1;Fruehling;10;2;mehr als 1 cm Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2016-03-09;16869;1;0;0;1;Fruehling;10;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;1;viel kaelter als Mittel;0;4;Mittwoch
2016-03-10;15511;1;0;0;1;Fruehling;10;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2016-03-11;21463;1;0;0;1;Fruehling;10;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;6;Freitag
2016-03-12;27521;1;0;0;1;Fruehling;10;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;3;Mittel;0;7;Samstag
2016-03-13;2935;1;0;0;1;Fruehling;10;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;3;Mittel;1;1;Sonntag
2016-03-14;18475;1;0;0;1;Fruehling;11;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;2;kaelter als Mittel;0;2;Montag
2016-03-15;8403;0;0;0;1;Fruehling;11;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;1;viel kaelter als Mittel;0;3;Dienstag
2016-03-16;7559;0;0;0;1;Fruehling;11;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;4;Mittwoch
2016-03-17;6780;0;0;0;1;Fruehling;11;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;2;kaelter als Mittel;0;5;Donnerstag
2016-03-18;10053;0;0;0;1;Fruehling;11;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;6;Freitag
2016-03-19;13406;0;0;0;1;Fruehling;11;0;kein Schnee;1;viel trockener als Mittel;5;viel mehr als Mittel;3;Mittel;0;7;Samstag
2016-03-20;1822;0;0;0;1;Fruehling;11;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;2;kaelter als Mittel;1;1;Sonntag
2016-03-21;9371;0;0;0;1;Fruehling;12;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;2;kaelter als Mittel;0;2;Montag
2016-03-22;5140;0;0;0;1;Fruehling;12;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;3;Mittel;0;3;Dienstag
2016-03-23;7161;0;0;0;1;Fruehling;12;0;kein Schnee;1;viel trockener als Mittel;2;weniger als Mittel;3;Mittel;0;4;Mittwoch
2016-03-24;11476;0;0;0;1;Fruehling;12;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;3;Mittel;0;5;Donnerstag
2016-03-25;1243;0;0;1;1;Fruehling;12;0;kein Schnee;5;viel feuchter als Mittel;1;viel weniger als Mittel;3;Mittel;1;6;Freitag
2016-03-26;11125;0;0;0;1;Fruehling;12;0;kein Schnee;4;feuchter als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;7;Samstag
2016-03-27;775;0;0;1;1;Fruehling;12;0;kein Schnee;1;viel trockener als Mittel;1;viel weniger als Mittel;3;Mittel;1;1;Sonntag
2016-03-28;1295;0;0;1;1;Fruehling;13;0;kein Schnee;1;viel trockener als Mittel;3;Mittel;4;waermer als Mittel;1;2;Montag
2016-03-29;7557;0;0;0;1;Fruehling;13;0;kein Schnee;5;viel feuchter als Mittel;2;weniger als Mittel;5;viel waermer als Mittel;0;3;Dienstag
2016-03-30;6885;0;0;0;1;Fruehling;13;0;kein Schnee;4;feuchter als Mittel;2;weniger als Mittel;5;viel waermer als Mittel;0;4;Mittwoch
2016-03-31;6529;0;0;0;1;Fruehling;13;0;kein Schnee;1;viel trockener als Mittel;4;mehr als Mittel;5;viel waermer als Mittel;0;5;Donnerstag
